submission_date,state,tot_cases
12/11/2020,Virginia,278615
4/27/2020,Florida,31290
8/18/2020,Oregon,23676
8/18/2020,,0
12/13/2020,Florida,1107103
12/18/2020,Nevada,199257
10/21/2020,Pennsylvania,186297
7/17/2020,South Carolina,66060
1/10/2021,North Dakota,94830
3/6/2020,Washington,79
10/3/2020,Iowa,91964
2/22/2020,Minnesota,0
11/15/2020,Pennsylvania,265137
12/26/2020,Nebraska,161337
10/31/2020,Arkansas,112190
2/26/2020,Idaho,0
10/27/2020,,0
8/16/2020,Tennessee,133708
6/27/2020,Washington,31404
4/22/2020,Nevada,4081
1/24/2020,Massachusetts,0
4/8/2020,Mississippi,2260
12/2/2020,Oklahoma,205999
3/25/2020,Indiana,477
3/18/2020,Indiana,39
7/14/2020,Virginia,73527
4/9/2020,Maryland,6968
11/8/2020,Maryland,155371
10/17/2020,,0
7/1/2020,Oregon,8931
6/18/2020,Wisconsin,26542
7/7/2020,Georgia,101000
5/13/2020,,185206
6/16/2020,Oklahoma,8437
10/14/2020,Maryland,133548
9/8/2020,New York,204144
4/30/2020,Mississippi,7212
3/18/2020,North Dakota,7
12/3/2020,New York,353040
9/3/2020,Pennsylvania,136771
9/21/2020,Nevada,76239
12/18/2020,Massachusetts,312829
9/26/2020,Virginia,146144
12/15/2020,Maryland,241767
5/19/2020,West Virginia,1514
4/8/2020,Wisconsin,2756
3/21/2020,Alabama,131
6/8/2020,Virginia,51738
9/17/2020,Tennessee,178140
6/2/2020,,206561
1/27/2020,West Virginia,0
1/24/2020,Colorado,0
11/7/2020,New York,255780
11/13/2020,Ohio,282528
10/15/2020,New Mexico,34958
7/3/2020,Iowa,30430
11/22/2020,Nebraska,114061
4/9/2020,,84163
1/22/2020,New York,0
2/11/2020,Minnesota,0
11/19/2020,Oregon,60873
2/25/2020,,0
5/12/2020,Indiana,25127
7/3/2020,Idaho,6994
1/3/2021,Pennsylvania,661871
9/14/2020,New York,206881
10/23/2020,,61280
7/5/2020,Texas,195239
8/30/2020,Kentucky,48032
11/25/2020,Michigan,352433
5/29/2020,Washington,21071
6/2/2020,,0
10/21/2020,Connecticut,64871
3/25/2020,Kentucky,198
6/20/2020,Alabama,29549
2/29/2020,Oregon,1
1/25/2020,Illinois,1
9/16/2020,South Carolina,134122
5/16/2020,North Dakota,1848
9/5/2020,,0
10/17/2020,Nevada,89750
2/17/2020,New Mexico,0
5/20/2020,Arkansas,5003
5/26/2020,Connecticut,41303
12/3/2020,Tennessee,388252
5/11/2020,Oklahoma,4439
4/12/2020,Idaho,1458
11/27/2020,New Mexico,91852
5/29/2020,Arkansas,6777
8/16/2020,South Carolina,106497
1/31/2020,Indiana,0
5/21/2020,Arkansas,5458
1/18/2021,California,2973174
2/19/2020,Washington,1
3/10/2020,Minnesota,4
7/24/2020,Nebraska,24174
5/5/2020,Pennsylvania,50957
10/18/2020,Michigan,159119
10/11/2020,Connecticut,60038
2/21/2020,,0
10/13/2020,Idaho,49247
10/13/2020,Wyoming,7964
9/8/2020,Arkansas,66757
1/13/2021,Idaho,152364
1/27/2021,Nevada,273873
5/31/2020,Virginia,45398
5/14/2020,Nebraska,9416
5/13/2020,Washington,17512
9/12/2020,Minnesota,84311
6/27/2020,Georgia,75410
5/19/2020,Connecticut,38430
3/13/2020,Texas,36
7/28/2020,Iowa,42782
12/10/2020,Tennessee,428973
4/13/2020,Virginia,6171
4/1/2020,Oklahoma,719
6/24/2020,Nebraska,18221
12/30/2020,Wisconsin,516226
7/12/2020,Georgia,117728
3/26/2020,Illinois,2538
5/3/2020,Massachusetts,68087
8/19/2020,Wyoming,3430
5/20/2020,Washington,18971
9/2/2020,California,712052
8/23/2020,South Carolina,111988
3/29/2020,Illinois,4596
11/13/2020,New Mexico,62006
4/26/2020,,0
3/26/2020,Virginia,604
6/20/2020,Virginia,57994
10/9/2020,,53364
9/21/2020,Massachusetts,135619
8/3/2020,New York,190879
9/2/2020,Virginia,123668
6/27/2020,Tennessee,40172
8/12/2020,New York,193974
10/6/2020,Maryland,128644
12/4/2020,West Virginia,52172
5/23/2020,Florida,50127
5/18/2020,,0
2/25/2020,West Virginia,0
9/30/2020,Massachusetts,139649
8/31/2020,Wisconsin,80568
1/1/2021,Maryland,283171
10/19/2020,Michigan,164123
3/16/2020,Connecticut,41
4/17/2020,Wisconsin,4045
2/13/2020,Oklahoma,0
4/27/2020,Idaho,1917
4/15/2020,Virginia,6889
11/1/2020,Maryland,146995
2/14/2020,Arkansas,0
3/2/2020,Arizona,1
4/21/2020,Arkansas,2262
3/24/2020,Mississippi,377
10/18/2020,,0
8/16/2020,North Dakota,8647
2/10/2020,Connecticut,0
9/2/2020,Washington,75377
5/1/2020,Minnesota,5730
5/11/2020,Ohio,24777
10/19/2020,Minnesota,124439
2/25/2020,New Mexico,0
12/7/2020,Arkansas,172042
10/13/2020,Oklahoma,106649
1/30/2020,,0
4/30/2020,Indiana,17835
6/18/2020,Arkansas,13928
9/17/2020,Alabama,141757
2/11/2020,Iowa,0
12/4/2020,Washington,174290
10/17/2020,Iowa,106263
4/15/2020,Idaho,1587
1/24/2020,New York,0
11/8/2020,New Mexico,54881
8/20/2020,Florida,582407
3/17/2020,North Dakota,5
10/30/2020,California,916918
7/27/2020,,15840
3/30/2020,Indiana,1786
6/23/2020,South Carolina,26613
11/9/2020,,1
10/28/2020,Michigan,185934
8/8/2020,Tennessee,120585
12/10/2020,California,1450235
8/20/2020,,28846
3/1/2020,Alabama,0
11/19/2020,Indiana,275503
11/1/2020,New Mexico,47232
2/1/2020,Oregon,0
12/20/2020,Georgia,587918
7/20/2020,Minnesota,47457
6/16/2020,Oregon,6098
4/4/2020,Arizona,2019
10/26/2020,New York,237676
2/2/2020,Oregon,0
5/18/2020,Alabama,12587
1/5/2021,Georgia,706154
1/31/2020,Ohio,0
12/14/2020,Florida,1115446
2/23/2020,Tennessee,0
1/11/2021,Wyoming,47395
3/4/2020,California,36
1/24/2020,Minnesota,0
8/25/2020,Texas,586730
5/12/2020,New Mexico,5212
11/6/2020,North Dakota,53204
9/2/2020,Florida,626426
5/15/2020,Arizona,13169
3/20/2020,Idaho,31
8/12/2020,Arkansas,51114
12/23/2020,Arkansas,207941
4/22/2020,Wyoming,447
6/7/2020,California,128812
6/21/2020,Florida,95139
7/28/2020,Texas,394265
4/1/2020,Massachusetts,7738
11/5/2020,Indiana,196176
2/9/2020,Ohio,0
11/6/2020,Tennessee,273144
6/10/2020,New York,172038
8/13/2020,Tennessee,128511
5/25/2020,Arizona,16561
9/5/2020,North Dakota,13631
9/24/2020,Pennsylvania,153397
3/12/2020,Washington,457
1/27/2021,Washington,305289
9/4/2020,New York,202536
6/27/2020,Pennsylvania,85496
2/4/2020,,0
11/29/2020,Indiana,333312
9/29/2020,,0
1/22/2020,Indiana,0
2/23/2020,,0
8/4/2020,Texas,451181
6/14/2020,Massachusetts,105603
5/2/2020,,166883
3/16/2020,,344
8/2/2020,New York,190575
1/4/2021,Indiana,529688
4/13/2020,Texas,13906
10/5/2020,Arkansas,87430
4/11/2020,New York,82150
4/15/2020,,0
12/8/2020,Texas,1404654
9/4/2020,Oregon,27601
6/2/2020,Wyoming,912
2/8/2020,Wisconsin,0
7/10/2020,Idaho,9928
7/6/2020,,218978
3/28/2020,Florida,3877
4/1/2020,Florida,7495
6/18/2020,Alabama,28214
8/2/2020,Indiana,67857
6/14/2020,Connecticut,45088
3/1/2020,Wisconsin,0
9/17/2020,Kentucky,59370
12/19/2020,South Carolina,270537
2/3/2020,North Dakota,0
4/30/2020,Maryland,23472
11/28/2020,,4
11/25/2020,Florida,946956
11/14/2020,Texas,1138536
8/25/2020,Indiana,88421
12/2/2020,Wisconsin,420930
5/29/2020,California,103886
12/7/2020,Louisiana,252136
1/23/2020,Iowa,0
4/26/2020,Connecticut,25269
6/26/2020,South Carolina,30335
7/29/2020,Ohio,87893
12/27/2020,Louisiana,299722
7/19/2020,Nebraska,22583
12/5/2020,Arkansas,169382
6/4/2020,Iowa,20804
7/30/2020,New Mexico,20388
11/9/2020,Arkansas,122811
3/3/2020,Tennessee,0
11/22/2020,New York,301449
4/15/2020,Florida,21865
9/1/2020,Louisiana,149583
12/2/2020,Louisiana,241335
10/5/2020,Massachusetts,142801
8/20/2020,New York,196515
4/10/2020,Florida,17448
4/18/2020,Texas,18260
10/29/2020,,65743
8/24/2020,Connecticut,52011
12/20/2020,Minnesota,397319
4/12/2020,Nebraska,814
10/28/2020,Georgia,382261
12/11/2020,Kentucky,217120
12/19/2020,West Virginia,71215
9/27/2020,Tennessee,192995
8/1/2020,Tennessee,108184
10/10/2020,Georgia,351369
6/18/2020,Oregon,6366
10/14/2020,Texas,805082
1/17/2021,California,2942475
9/15/2020,Minnesota,85351
8/1/2020,,0
4/26/2020,Michigan,37778
12/10/2020,Florida,1076547
8/31/2020,New Mexico,25352
6/8/2020,Oregon,4922
11/4/2020,Arizona,250633
6/22/2020,Louisiana,50239
12/6/2020,Arkansas,170924
8/20/2020,New Mexico,23951
2/9/2020,Mississippi,0
7/9/2020,Michigan,75063
10/22/2020,Connecticut,65373
1/12/2021,Nevada,252842
10/2/2020,North Dakota,23134
2/11/2020,Michigan,0
12/14/2020,Mississippi,183300
11/4/2020,Louisiana,190164
9/15/2020,South Carolina,133470
4/7/2020,Idaho,1210
10/8/2020,Kentucky,77455
4/14/2020,Oklahoma,2209
9/22/2020,California,784324
8/25/2020,Arkansas,57374
2/23/2020,Connecticut,0
8/28/2020,Colorado,56773
11/7/2020,Virginia,192176
11/1/2020,Connecticut,71207
8/31/2020,Minnesota,75864
2/13/2020,Massachusetts,1
6/30/2020,,0
3/9/2020,West Virginia,0
3/14/2020,West Virginia,0
1/9/2021,Iowa,295353
5/21/2020,Alabama,13647
2/29/2020,Indiana,0
6/19/2020,Wisconsin,26852
1/9/2021,New Mexico,154954
2/1/2020,Arkansas,0
2/28/2020,Georgia,0
4/3/2020,Minnesota,789
6/12/2020,Nebraska,16513
3/5/2020,,2
1/23/2020,Nevada,0
3/11/2020,Florida,26
1/31/2020,Arkansas,0
8/14/2020,Arizona,191721
2/16/2020,New York,0
6/16/2020,Tennessee,31830
1/13/2021,Tennessee,665499
4/16/2020,Maryland,11572
11/18/2020,Oklahoma,172585
7/19/2020,,12461
4/4/2020,Colorado,4565
11/11/2020,Massachusetts,182367
10/28/2020,,2
6/11/2020,Idaho,3302
3/11/2020,Virginia,15
5/15/2020,New York,155456
10/7/2020,Tennessee,207455
12/8/2020,Alabama,276665
1/30/2020,Oregon,0
1/31/2020,Arizona,1
2/16/2020,California,8
8/30/2020,Oklahoma,63328
10/11/2020,Oregon,37255
6/5/2020,Oklahoma,6820
6/13/2020,Louisiana,46283
2/8/2020,Pennsylvania,0
10/20/2020,,0
2/21/2020,Washington,1
3/19/2020,Indiana,56
2/8/2020,Alabama,0
6/6/2020,Ohio,38111
5/8/2020,Ohio,23016
1/27/2020,Alabama,0
6/30/2020,Washington,32824
1/26/2020,,0
6/14/2020,Mississippi,19799
5/11/2020,Florida,40982
2/26/2020,Nevada,0
3/13/2020,Virginia,29
12/22/2020,Tennessee,534019
3/13/2020,Nevada,11
3/2/2020,Kentucky,0
5/28/2020,Wyoming,876
1/2/2021,Arizona,539150
4/1/2020,New York,36273
4/20/2020,Colorado,10019
3/1/2020,Massachusetts,1
8/18/2020,Massachusetts,124063
2/25/2020,Oklahoma,0
12/28/2020,Nevada,218377
1/24/2020,Arizona,0
8/1/2020,Nebraska,26391
8/25/2020,New York,198209
5/28/2020,,0
11/28/2020,Connecticut,112581
6/30/2020,Illinois,144238
11/1/2020,Louisiana,187720
11/5/2020,Colorado,121006
1/23/2021,California,3085040
4/5/2020,New Mexico,624
7/29/2020,Michigan,88974
12/13/2020,Georgia,542838
5/10/2020,Nebraska,8315
6/1/2020,New Mexico,7800
3/20/2020,Washington,1524
9/1/2020,Minnesota,77085
5/22/2020,Pennsylvania,66983
8/14/2020,,25695
10/24/2020,Alabama,183276
3/11/2020,Iowa,14
10/30/2020,South Carolina,175594
10/15/2020,Washington,96185
7/21/2020,Oklahoma,26326
5/20/2020,Alabama,13300
4/22/2020,,1213
10/22/2020,Maryland,138691
4/2/2020,,49707
5/13/2020,Nevada,6405
3/21/2020,Iowa,68
9/10/2020,Wisconsin,90182
6/10/2020,South Carolina,15759
3/27/2020,Wisconsin,842
1/24/2020,Kentucky,0
11/8/2020,Iowa,152802
4/28/2020,Mississippi,6569
11/3/2020,Iowa,133762
2/4/2020,Arizona,1
8/29/2020,West Virginia,9967
12/19/2020,Wyoming,41488
12/29/2020,,428005
7/1/2020,Massachusetts,109143
5/7/2020,Alabama,9243
6/19/2020,New Mexico,10260
10/5/2020,,0
1/10/2021,Nevada,248568
7/3/2020,Georgia,91044
9/28/2020,California,805263
2/19/2020,Oregon,0
7/13/2020,Wisconsin,40382
4/26/2020,,1371
1/3/2021,New York,577232
9/22/2020,,241858
9/25/2020,Texas,723919
8/31/2020,Washington,74635
1/7/2021,Oregon,121085
4/25/2020,Nebraska,2732
1/7/2021,South Carolina,338112
6/9/2020,Wyoming,970
6/6/2020,Oklahoma,6921
1/27/2021,Tennessee,715806
11/12/2020,Idaho,78279
8/18/2020,South Carolina,107672
4/23/2020,Virginia,11594
12/18/2020,North Dakota,89788
9/20/2020,Wisconsin,107292
7/17/2020,North Dakota,4907
2/16/2020,North Dakota,0
9/17/2020,Idaho,36489
7/16/2020,Washington,44313
2/18/2020,Oregon,0
2/11/2020,Wisconsin,0
8/18/2020,Oklahoma,53264
10/7/2020,Indiana,128227
4/10/2020,Alabama,3008
5/5/2020,Wyoming,604
6/11/2020,Ohio,40004
4/1/2020,New Mexico,363
10/5/2020,Michigan,142726
11/15/2020,New Mexico,64201
8/28/2020,South Carolina,115951
1/3/2021,Louisiana,321058
4/25/2020,Virginia,12366
2/10/2020,Texas,0
7/19/2020,California,384692
11/27/2020,Iowa,224256
2/20/2020,Minnesota,0
10/15/2020,Connecticut,62028
11/26/2020,Virginia,230445
5/28/2020,Kentucky,9184
11/12/2020,Connecticut,85899
11/11/2020,Texas,1065065
12/2/2020,Arizona,340979
8/1/2020,North Dakota,6660
11/6/2020,New York,253358
1/3/2021,Michigan,538121
8/16/2020,Minnesota,65716
1/26/2021,Nevada,272853
3/28/2020,Colorado,2061
4/24/2020,Nevada,4398
12/27/2020,North Dakota,91558
5/21/2020,South Carolina,9379
11/29/2020,Nebraska,126466
8/14/2020,Oregon,22613
3/27/2020,Oklahoma,322
10/30/2020,Mississippi,120160
5/9/2020,,178766
7/16/2020,Nevada,32120
2/12/2020,,0
4/21/2020,Wyoming,441
9/17/2020,Texas,678819
1/2/2021,Minnesota,417832
5/6/2020,Kentucky,5934
5/17/2020,Texas,47784
8/8/2020,Oklahoma,46159
12/3/2020,Iowa,239687
11/16/2020,Arizona,276912
10/24/2020,Tennessee,244087
9/9/2020,Kentucky,53977
11/14/2020,Nebraska,96834
6/18/2020,Colorado,29901
3/2/2020,Oregon,3
1/24/2020,Ohio,0
10/25/2020,Connecticut,66052
12/26/2020,West Virginia,80177
9/3/2020,Alabama,129285
12/2/2020,Nevada,156996
2/17/2020,Louisiana,0
4/3/2020,Arizona,1769
12/13/2020,Nevada,186833
3/13/2020,Arkansas,9
12/5/2020,New Mexico,106856
11/11/2020,New Mexico,59034
12/13/2020,California,1551766
3/31/2020,New York,32656
6/15/2020,Minnesota,30882
2/22/2020,,0
4/4/2020,Michigan,14225
12/3/2020,Arkansas,164310
4/17/2020,,122148
4/5/2020,Idaho,1101
1/10/2021,Oregon,125683
3/14/2020,Iowa,16
7/24/2020,West Virginia,5695
12/29/2020,Florida,1270063
2/26/2020,Oregon,0
6/20/2020,Texas,107735
5/3/2020,Arkansas,3431
7/7/2020,Virginia,67375
12/12/2020,,62431
12/25/2020,New Mexico,136622
9/23/2020,New Mexico,27987
7/6/2020,Virginia,66740
4/8/2020,Colorado,5655
7/2/2020,,217817
10/26/2020,Maryland,141741
4/15/2020,Minnesota,1862
5/22/2020,Mississippi,13005
1/25/2021,West Virginia,115839
10/16/2020,Florida,739050
12/30/2020,Oregon,112260
2/9/2020,Washington,1
7/27/2020,Washington,53321
4/21/2020,Colorado,10368
3/10/2020,West Virginia,0
8/26/2020,Tennessee,147353
11/23/2020,Virginia,223583
9/17/2020,Mississippi,91935
11/20/2020,Wisconsin,365190
4/28/2020,Arkansas,3121
9/10/2020,Michigan,120846
2/26/2020,Wyoming,0
1/9/2021,Kentucky,300398
3/4/2020,Minnesota,0
5/19/2020,Georgia,36889
12/18/2020,Texas,1555981
8/13/2020,Ohio,105426
11/14/2020,Louisiana,201981
5/9/2020,Massachusetts,76743
9/19/2020,,0
5/31/2020,Nebraska,14101
2/11/2020,,0
12/22/2020,New Mexico,132075
9/22/2020,Iowa,81301
7/9/2020,Nevada,25139
10/20/2020,Indiana,150664
3/1/2020,Arizona,1
9/3/2020,,0
5/9/2020,Colorado,19316
11/18/2020,,4
9/11/2020,New Mexico,26563
11/21/2020,Alabama,230708
11/10/2020,Kentucky,124646
7/27/2020,West Virginia,6054
5/31/2020,Arkansas,7253
9/28/2020,Alabama,152983
2/1/2020,North Dakota,0
11/25/2020,Massachusetts,217180
2/23/2020,Nebraska,0
4/12/2020,Maryland,8936
3/4/2020,Michigan,0
4/9/2020,Oklahoma,1684
7/23/2020,,13967
8/21/2020,Pennsylvania,127633
1/11/2021,Oklahoma,342769
10/12/2020,,54540
5/30/2020,Michigan,56884
12/15/2020,,63686
8/14/2020,Oklahoma,50384
11/12/2020,Florida,851825
7/13/2020,Iowa,35529
5/1/2020,Indiana,18630
2/11/2020,Tennessee,0
6/17/2020,Oklahoma,8665
2/29/2020,Idaho,0
12/1/2020,Texas,1296972
5/18/2020,Washington,18611
11/23/2020,Florida,930728
9/3/2020,North Dakota,12973
2/23/2020,Colorado,0
7/13/2020,California,329162
2/24/2020,Massachusetts,1
10/15/2020,Massachusetts,148547
5/7/2020,,0
4/28/2020,Tennessee,10087
2/27/2020,California,11
12/20/2020,West Virginia,72342
10/23/2020,West Virginia,21392
8/8/2020,Nevada,55644
10/16/2020,Tennessee,223493
1/28/2020,Maryland,0
8/27/2020,Connecticut,52350
11/19/2020,Colorado,182801
7/5/2020,Colorado,34065
5/23/2020,Tennessee,19909
1/17/2021,New Mexico,163637
3/28/2020,Nevada,738
1/27/2020,North Dakota,0
8/6/2020,North Dakota,7327
9/19/2020,Tennessee,181439
11/16/2020,,4
1/25/2020,Maryland,0
7/14/2020,Oregon,12805
5/14/2020,West Virginia,1434
10/19/2020,California,870791
3/3/2020,Nebraska,0
7/4/2020,Mississippi,30900
9/5/2020,Florida,636653
7/22/2020,Illinois,166476
3/28/2020,New Mexico,208
12/8/2020,Arkansas,174325
3/17/2020,Kentucky,26
12/27/2020,Washington,237433
9/29/2020,Georgia,333811
9/14/2020,West Virginia,12820
5/10/2020,Colorado,19632
8/18/2020,,232068
5/10/2020,Michigan,47138
6/1/2020,Virginia,46239
11/28/2020,Washington,160634
5/25/2020,North Dakota,2457
3/7/2020,Oklahoma,1
3/7/2020,Tennessee,1
10/25/2020,West Virginia,21906
11/20/2020,Arizona,291696
2/28/2020,Connecticut,0
5/4/2020,Minnesota,7234
10/10/2020,West Virginia,17913
9/21/2020,Tennessee,184409
8/15/2020,Arizona,192654
10/29/2020,Connecticut,70446
5/3/2020,New York,142084
6/26/2020,Connecticut,46059
4/12/2020,Pennsylvania,22833
2/13/2020,New Mexico,0
9/8/2020,Washington,77545
12/19/2020,Florida,1173409
6/10/2020,Arizona,29852
6/22/2020,Connecticut,45782
2/7/2020,Indiana,0
2/18/2020,Wyoming,0
1/26/2021,Illinois,1108430
9/22/2020,West Virginia,14384
8/21/2020,Wisconsin,73751
11/16/2020,Nebraska,101601
3/13/2020,Colorado,49
12/25/2020,Nebraska,161162
5/24/2020,,3189
3/2/2020,Colorado,0
5/1/2020,Alabama,7294
10/16/2020,Wisconsin,175227
8/1/2020,Washington,57541
2/10/2020,,0
6/4/2020,Nebraska,15117
6/15/2020,Connecticut,45235
7/31/2020,Iowa,44582
1/28/2020,,0
9/9/2020,Maryland,114078
12/1/2020,,324128
12/23/2020,,3
2/5/2020,,0
1/21/2021,Pennsylvania,788834
1/27/2020,Oregon,0
11/5/2020,Arizona,252768
4/11/2020,Minnesota,1514
6/19/2020,New York,174886
11/21/2020,Maryland,182139
10/14/2020,Iowa,102445
2/4/2020,Alabama,0
10/16/2020,Arkansas,97539
4/9/2020,Kentucky,1452
2/19/2020,Nevada,0
7/1/2020,Tennessee,45315
1/30/2020,Mississippi,0
9/15/2020,Pennsylvania,146214
12/23/2020,Alabama,334569
7/14/2020,Wisconsin,41349
9/21/2020,Iowa,80740
7/5/2020,Minnesota,38569
1/12/2021,Wisconsin,555249
6/12/2020,,0
6/22/2020,Virginia,58994
10/11/2020,Indiana,134981
1/6/2021,Arkansas,242593
5/25/2020,Iowa,17577
3/10/2020,Ohio,3
12/12/2020,Ohio,553461
2/26/2020,Arizona,1
2/2/2020,Nebraska,0
12/31/2020,Oregon,113909
8/6/2020,,228509
9/24/2020,Maryland,122359
10/25/2020,Oklahoma,123153
2/7/2020,Texas,0
7/18/2020,Alabama,65234
1/13/2021,,84816
7/25/2020,Kentucky,26764
3/29/2020,Ohio,1653
7/5/2020,Washington,35898
3/26/2020,Georgia,1843
1/19/2021,New York,727080
2/26/2020,Ohio,0
1/14/2021,New Mexico,160543
3/18/2020,Washington,1187
5/13/2020,Oklahoma,4741
12/2/2020,,54105
8/1/2020,,226966
7/5/2020,Illinois,148373
8/30/2020,Massachusetts,127901
8/21/2020,Illinois,217346
2/9/2020,Idaho,0
3/6/2020,Louisiana,0
3/11/2020,,53
4/5/2020,,475
9/6/2020,Tennessee,164126
3/31/2020,Idaho,525
6/12/2020,Mississippi,19348
8/15/2020,New Mexico,23302
2/15/2020,Michigan,0
7/22/2020,Georgia,155083
7/4/2020,Connecticut,46717
8/21/2020,West Virginia,9066
6/15/2020,Iowa,24077
7/7/2020,California,277774
7/31/2020,,226767
1/23/2020,Texas,0
12/4/2020,Iowa,240321
11/9/2020,Illinois,498560
4/2/2020,Colorado,3728
12/19/2020,Arkansas,200114
4/21/2020,Oregon,2002
10/28/2020,Indiana,169112
9/18/2020,Georgia,317825
5/17/2020,Arizona,13937
2/23/2020,Texas,0
10/24/2020,Ohio,195806
10/18/2020,Massachusetts,150543
8/15/2020,Tennessee,131747
8/1/2020,Kentucky,30723
10/29/2020,Georgia,384453
7/15/2020,Georgia,129193
3/24/2020,Louisiana,1388
4/14/2020,Indiana,8527
9/19/2020,Oregon,30599
9/21/2020,Arkansas,76364
6/13/2020,Wisconsin,25031
10/25/2020,South Carolina,170678
4/8/2020,New Mexico,865
2/6/2020,Louisiana,0
10/4/2020,Colorado,73076
11/14/2020,Idaho,81317
1/26/2021,New York,778552
6/21/2020,Indiana,42423
10/13/2020,North Dakota,28947
2/15/2020,Colorado,0
7/28/2020,California,466550
4/27/2020,Arkansas,3055
8/24/2020,Arkansas,56894
10/27/2020,Arizona,240122
11/20/2020,Colorado,188566
7/14/2020,Maryland,75016
5/12/2020,Florida,41923
3/21/2020,Mississippi,140
4/1/2020,Georgia,4806
6/10/2020,Ohio,39575
5/23/2020,Iowa,16898
4/22/2020,Pennsylvania,35684
9/11/2020,Idaho,34950
9/16/2020,Louisiana,159865
10/25/2020,Washington,102913
1/21/2021,Massachusetts,472806
7/3/2020,Nevada,20946
12/13/2020,Colorado,288193
12/24/2020,Indiana,482734
6/15/2020,West Virginia,2322
9/7/2020,Minnesota,81608
8/8/2020,Massachusetts,120711
10/15/2020,Tennessee,222827
6/28/2020,Massachusetts,108667
7/2/2020,Illinois,145066
11/23/2020,Michigan,340964
12/1/2020,,3
9/15/2020,Georgia,310866
7/30/2020,Idaho,20246
10/14/2020,Kentucky,83013
2/3/2020,Pennsylvania,0
5/18/2020,,0
11/9/2020,Wyoming,18010
2/16/2020,Maryland,0
12/23/2020,Georgia,608290
3/23/2020,Minnesota,262
11/1/2020,,1
4/29/2020,Florida,32318
5/16/2020,,195240
11/2/2020,Washington,109354
9/20/2020,West Virginia,14054
9/5/2020,Indiana,98961
7/10/2020,Florida,240710
5/24/2020,Ohio,31911
5/24/2020,Michigan,54679
2/15/2020,,0
1/22/2020,California,0
5/28/2020,Pennsylvania,70735
3/5/2020,Virginia,0
5/28/2020,Georgia,43519
8/17/2020,Colorado,53370
2/20/2020,Iowa,0
3/14/2020,,0
10/17/2020,Mississippi,110240
11/6/2020,California,951094
8/8/2020,New Mexico,22115
4/17/2020,Pennsylvania,29442
7/4/2020,Michigan,72581
11/4/2020,Arkansas,115812
8/21/2020,Texas,567580
12/5/2020,Wyoming,35941
10/13/2020,Maryland,132918
11/18/2020,Nevada,125459
6/19/2020,West Virginia,2468
6/21/2020,Mississippi,20641
9/16/2020,Iowa,76679
1/27/2020,Washington,1
1/15/2021,Iowa,303120
1/24/2020,Arkansas,0
8/26/2020,South Carolina,114093
6/4/2020,South Carolina,13005
2/3/2020,Wyoming,0
7/6/2020,Massachusetts,110137
3/4/2020,Georgia,7
10/1/2020,New York,215457
10/5/2020,Pennsylvania,164207
7/21/2020,Virginia,80393
6/26/2020,Washington,30855
5/25/2020,West Virginia,1782
1/27/2020,Michigan,0
7/20/2020,Nevada,36925
11/5/2020,Nebraska,78012
3/8/2020,Georgia,17
6/1/2020,Idaho,2906
11/3/2020,Louisiana,189148
12/24/2020,Washington,233093
5/10/2020,California,66680
6/2/2020,Kentucky,10185
8/24/2020,Indiana,87592
7/11/2020,,220542
8/4/2020,Virginia,95049
10/20/2020,Connecticut,64455
1/12/2021,Wyoming,48072
6/30/2020,California,222917
11/10/2020,Pennsylvania,238657
5/15/2020,Connecticut,36085
2/19/2020,Georgia,0
3/8/2020,,0
4/5/2020,Oklahoma,1250
3/31/2020,Ohio,2199
5/15/2020,Idaho,2389
1/2/2021,Florida,1331059
3/23/2020,New Mexico,83
12/4/2020,Georgia,494354
12/29/2020,Maryland,273689
6/24/2020,Tennessee,37235
12/5/2020,Texas,1364933
7/15/2020,,10574
12/17/2020,Washington,217205
12/25/2020,Nevada,214064
8/31/2020,Massachusetts,128202
5/14/2020,Mississippi,10801
7/18/2020,Georgia,141845
11/26/2020,Maryland,192858
3/31/2020,Nevada,1113
9/10/2020,North Dakota,14684
7/8/2020,Oregon,10819
3/9/2020,Pennsylvania,10
12/10/2020,Iowa,251386
3/16/2020,Minnesota,60
9/13/2020,Oregon,29337
6/16/2020,South Carolina,19990
11/23/2020,South Carolina,207552
5/18/2020,North Dakota,1931
2/27/2020,Washington,1
2/2/2020,Idaho,0
10/17/2020,Louisiana,177726
7/29/2020,Arkansas,40968
2/27/2020,,0
4/19/2020,New York,108350
4/29/2020,California,46500
12/25/2020,Wisconsin,505345
7/3/2020,Texas,183532
4/29/2020,Tennessee,10132
10/9/2020,Texas,785830
10/28/2020,Ohio,205347
6/29/2020,,216676
6/14/2020,Arkansas,12501
11/27/2020,Nebraska,124066
8/22/2020,Tennessee,142083
8/3/2020,California,514901
4/27/2020,Mississippi,6342
11/7/2020,Indiana,205722
2/18/2020,Georgia,0
